address_id,pharmacy_name,lat,lon,distance_m
8,オアシス薬局,35.706365699707625,139.7609804,278
8,和同会薬局,35.70228619970727,139.7651462,310
8,本郷薬局,35.70641109970764,139.760424,316
8,健生堂薬局,35.70610349970761,139.7597676,341
8,日本調剤本郷三丁目薬局,35.70683019970767,139.760208,363
8,くすりの福太郎,35.706826099707676,139.7598311,387
8,ケイワ薬局,35.701960399707225,139.766132,398
8,ファーマライズ薬局,35.70412359970743,139.76744109999998,409
8,日本調剤,35.704438399707456,139.7674572,409
8,竹内薬局,35.7082231997078,139.76387609999998,429
8,芙蓉堂,35.70768419970775,139.76031949999998,432
8,プライム薬局,35.7072556997077,139.7595993,435
8,好仁会薬局,35.708315799707805,139.7638587,439
8,水野薬局,35.70862289970782,139.7638661,472
8,お茶の水駅前薬局,35.70001499970706,139.7629689,489
8,日本調剤,35.69974769970703,139.76317099999997,519
9,,35.73334959971008,139.711795,302
9,マツモトキヨシ,35.73148389970991,139.71030039999997,316
9,,35.73305129971006,139.7118715,317
9,一二三堂薬局,35.73231839970998,139.7055288,326
9,佐藤薬局,35.73115969970988,139.7052779,426
9,ウエルシア薬局,35.73059609970984,139.71198419999996,484
9,鈴薬局,35.73303989971006,139.70323809999996,489
9,サンドラッグ,35.73042379970981,139.713179,573
9,マツモトキヨシ,35.72957559970974,139.7126628,611
9,アサヒ薬局,35.72889749970968,139.71229389999996,654
9,サンドラッグ,35.72952679970974,139.7145342,731
9,マツモトキヨシ,35.72979399970974,139.71554939999996,783
9,サンドラッグ,35.730128799709796,139.7159021,789
9,たかしん薬局,35.72810439970959,139.71358810000004,792
9,マツモトキヨシ,35.72700979970951,139.71167329999997,819
9,トモズ,35.73076759970985,139.71713169999998,853
9,よつば薬局,35.7278559997096,139.7153603,915
10,松見坂薬局,35.654827099703,139.6897552,422
10,トモズ,35.65161509970272,139.68582259999997,524
10,セイジョー,35.65022049970259,139.6856938,548
10,さくら薬局,35.64678509970229,139.6952292,601
10,喜久薬局,35.6503302997026,139.68455019999996,647
10,すずらん薬局,35.657288999703226,139.6967401,808
10,渋谷友好薬局,35.65835169970332,139.69669949999997,905
10,オリーブ薬局,35.64492849970212,139.6981289,924
10,,35.64722439970233,139.6825331,938
10,ウサギ薬局,35.64930029970252,139.68120269999997,967
10,レジーナ薬局,35.64817519970241,139.7016153,972
10,トモズ,35.64447149970209,139.6986078,990
10,松岡薬局,35.65792869970328,139.69910929999998,999
11,さくら薬局,35.64276799970193,139.6618048,342
11,ミネドラッグ,35.64371029970202,139.6706568,529
11,アミー薬局,35.644865899702104,139.670264,566
11,サンドラッグ,35.643837499702016,139.6710794,570
11,三軒茶屋薬局,35.643201999701965,139.67154769999996,585
11,ココカラファイン薬局,35.64443519970207,139.670902,587
11,ZAX薬局,35.64543259970217,139.67023129999998,605
11,中島薬局,35.64552529970218,139.6701676,608
11,スマイル,35.64608629970222,139.66964689999998,622
11,トモズ,35.643523999702,139.6718655,623
11,ココカラファイン,35.64179869970185,139.6728403,678
11,中川薬局 Nakagawa Pharmacy,35.64279429970194,139.67280439999996,685
11,三光薬局,35.64313159970196,139.6728469,697
11,ミノリ薬局,35.64696519970231,139.6695537,697
11,トモズ,35.63516509970126,139.66454789999997,728
11,オカタ薬局,35.64451699970209,139.6726979,734
11,田辺薬局,35.64773779970238,139.66905139999997,748
11,むさし野薬局　中央店,35.64650949970227,139.6712756,756
11,ぱぱす,35.64216459970188,139.6570046,757
11,セイムス,35.640977999701754,139.673716,761
12,杏林堂薬局,35.6536796997029,139.7978345,256
12,豊洲薬局,35.65423239970295,139.797262,311
12,日本調剤　豊洲駅前薬局,35.65471549970299,139.7971628,332
12,くすりの福太郎,35.653861099702915,139.7967511,354
12,マツモトキヨシ,35.65673649970318,139.79858209999998,376
12,,35.64828299970243,139.80344,661
12,どらっぐ ぱぱす,35.65764489970325,139.7946045,695
12,クオール薬局,35.65854309970333,139.79552199999998,702
12,くすりの福太郎,35.64617199970223,139.8042,904
12,タカラ薬局 豊洲,35.65864419970334,139.7920131,950
13,Medi+マツキヨ,34.70040819963299,135.4955373,159
13,マツモトキヨシ,34.702003899633084,135.4958922,225
13,ダイコクドラッグ,34.69872689963289,135.4959195,299
13,クオール薬局,34.69939959963294,135.49104139999997,304
13,ダイコクドラッグ,34.69902619963291,135.4976167,397
13,ダイコクドラッグ,34.69804129963285,135.4969904,421
13,オーエスドラッグ,34.70294159963315,135.49800909999996,444
13,スギ薬局,34.70446369963322,135.4959767,445
13,ココカラファイン,34.70511439963327,135.4942122,475
13,ダイコクドラッグ,34.70515439963326,135.4953822,498
13,スギ薬局,34.70443059963323,135.4975227,520
13,人間医学社薬局,34.704536799633225,135.4974754,526
13,スギ薬局,34.69800859963286,135.49960419999996,611
13,ココカラファイン,34.70446969963322,135.4990269,620
13,くすりのコンビニ,34.69742349963282,135.4995264,641
13,回生堂薬局,34.70590239963331,135.4975218,653
13,ダイコクドラッグ,34.70640039963333,135.4976025,705
13,カイセイ吉矢薬局,34.69771829963284,135.4867677,737
13,ファミリー薬局,34.69740629963282,135.4865674,770
13,茶屋町薬局,34.706331299633334,135.49910869999997,775
